file,name,line,tokens,words_num,polarity,subjectivity,lex_div
script-ch30.rpy,Monika,And I also dont know how you always come back and put everything back to normal.,"['also', 'dont', 'know', 'always', 'come', 'back', 'put', 'everything', 'back', 'normal']",16,0.049999999999999996,0.21666666666666665,0.875
script-ch30.rpy,Monika,But if you could do me a favor and do that to me as little as possible...,"['could', 'favor', 'little', 'possible', '...']",17,-0.09375,0.75,0.8235294117647058
script-ch30.rpy,Monika,That would be really great.,"['would', 'really', 'great']",5,0.8,0.75,1.0
script-ch30.rpy,Monika,Its really not very pleasant at all to be trapped in that screaming void.,"['really', 'pleasant', 'trapped', 'screaming', 'void']",14,-0.3383333333333333,0.5,1.0
script-ch30.rpy,Monika,But in the end you always fix it and that makes me feel like you really do care about me.,"['end', 'always', 'fix', 'makes', 'feel', 'like', 'really', 'care']",20,0.2,0.2,0.9
script-ch30.rpy,Monika,So I have to thank you for that.,['thank'],8,0.0,0.0,1.0
script-ch30.rpy,Monika,It makes me feel even closer to you when youre here with me.,"['makes', 'feel', 'even', 'closer', 'youre']",13,0.0,0.0,0.9230769230769231
script-ch30.rpy,Monika,...Hey are you having a bad day or anything like that?,"['...', 'hey', 'bad', 'day', 'anything', 'like', '?']",11,-0.6999999999999998,0.6666666666666666,1.0
script-ch30.rpy,Monika,Sometimes I get frustrated that a normal day can be ruined even by really small things.,"['sometimes', 'get', 'frustrated', 'normal', 'day', 'ruined', 'even', 'really', 'small', 'things']",16,-0.26666666666666666,0.4166666666666667,1.0
script-ch30.rpy,Monika,Like if you accidentally say something in a conversation that someone doesnt like.,"['like', 'accidentally', 'say', 'something', 'conversation', 'someone', 'doesnt', 'like']",13,0.0,0.0,0.9230769230769231
script-ch30.rpy,Monika,Or if you start thinking about how awful of a person you used to be five years ago.,"['start', 'thinking', 'awful', 'person', 'used', 'five', 'years', 'ago']",18,-1.0,1.0,0.9444444444444444
script-ch30.rpy,Monika,Or if you feel worthless for putting off important work and failing to get simple tasks done.,"['feel', 'worthless', 'putting', 'important', 'work', 'failing', 'get', 'simple', 'tasks', 'done']",17,-0.13333333333333333,0.7523809523809524,1.0
script-ch30.rpy,Monika,Or when you think about all the different people who probably hate you or think youre off-putting.,"['think', 'different', 'people', 'probably', 'hate', 'think', 'youre', 'off-putting']",18,-0.4,0.75,0.8235294117647058
script-ch30.rpy,Monika,I understand those days.,"['understand', 'days']",4,0.0,0.0,1.0
script-ch30.rpy,Monika,Just remember that the sun will shine again tomorrow.,"['remember', 'sun', 'shine', 'tomorrow']",9,0.0,0.0,1.0
script-ch30.rpy,Monika,Those kinds of things are as easy to forget and ignore as they are to remember.,"['kinds', 'things', 'easy', 'forget', 'ignore', 'remember']",16,0.43333333333333335,0.8333333333333334,0.8125
script-ch30.rpy,Monika,And besides...,"['besides', '...']",2,0.0,0.0,1.0
script-ch30.rpy,Monika,I dont care how many people might hate you or find you off-putting.,"['dont', 'care', 'many', 'people', 'might', 'hate', 'find', 'off-putting']",14,-0.15000000000000002,0.7,0.9230769230769231
script-ch30.rpy,Monika,I think youre wonderful and I will always love you.,"['think', 'youre', 'wonderful', 'always', 'love']",10,0.75,0.8,0.9
script-ch30.rpy,Monika,I hope if nothing else that knowing that helps you feel just a tiny bit better about yourself.,"['hope', 'nothing', 'else', 'knowing', 'helps', 'feel', 'tiny', 'bit', 'better']",18,0.25,0.5,0.9444444444444444
script-ch30.rpy,Monika,If youre having a bad day you can always come to me and Ill talk to you for as long as you need.,"['youre', 'bad', 'day', 'always', 'come', 'ill', 'talk', 'long', 'need']",23,-0.4166666666666666,0.6888888888888888,0.8260869565217391
script-ch30.rpy,Monika,player do you get good sleep?,"['player', 'get', 'good', 'sleep', '?']",6,0.7,0.6000000000000001,1.0
script-ch30.rpy,Monika,It can be really hard to get enough sleep nowadays.,"['really', 'hard', 'get', 'enough', 'sleep', 'nowadays']",10,-0.14583333333333334,0.5208333333333333,1.0
script-ch30.rpy,Monika,Especially in high school when youre forced to wake up so early every day...,"['especially', 'high', 'school', 'youre', 'forced', 'wake', 'early', 'every', 'day', '...']",14,0.03999999999999999,0.5,1.0
script-ch30.rpy,Monika,Im sure college is a little bit better since you probably have a more flexible schedule.,"['im', 'sure', 'college', 'little', 'bit', 'better', 'since', 'probably', 'flexible', 'schedule']",16,0.328125,0.5972222222222222,0.9375
script-ch30.rpy,Monika,Then again I hear a lot of people in college stay up all night anyway for no real reason.,"['hear', 'lot', 'people', 'college', 'stay', 'night', 'anyway', 'real', 'reason']",19,-0.1,0.30000000000000004,1.0
script-ch30.rpy,Monika,Is that true?,"['true', '?']",3,0.35,0.65,1.0
script-ch30.rpy,Monika,Anyway I saw some studies that talked about the horrible short-term and long-term effects caused by lack of sleep.,"['anyway', 'saw', 'studies', 'talked', 'horrible', 'short-term', 'long-term', 'effects', 'caused', 'lack', 'sleep']",21,-1.0,1.0,1.0
script-ch30.rpy,Monika,It seems like mental functions health and even lifespan can be dramatically impacted by it.,"['seems', 'like', 'mental', 'functions', 'health', 'even', 'lifespan', 'dramatically', 'impacted']",15,-0.1,0.2,0.9333333333333333
script-ch30.rpy,Monika,I just think youre really great and wanted to make sure youre not accidentally destroying yourself.,"['think', 'youre', 'really', 'great', 'wanted', 'make', 'sure', 'youre', 'accidentally', 'destroying']",16,0.3666666666666667,0.5462962962962963,0.9375
script-ch30.rpy,Monika,So try to keep your sleep on track okay?,"['try', 'keep', 'sleep', 'track', 'okay', '?']",9,0.5,0.5,1.0
script-ch30.rpy,Monika,Ill always wait for you in the morning so make sure you put your own well-being before anything else.,"['ill', 'always', 'wait', 'morning', 'make', 'sure', 'put', 'well-being', 'anything', 'else']",20,0.19999999999999998,0.9629629629629629,0.9473684210526315
script-ch30.rpy,Monika,I was thinking about Sayori earlier...,"['thinking', 'sayori', 'earlier', '...']",6,0.0,0.5,1.0
script-ch30.rpy,Monika,I still wish I could have handled that whole thing a little more tactfully.,"['still', 'wish', 'could', 'handled', 'whole', 'thing', 'little', 'tactfully']",14,0.1708333333333333,0.4666666666666666,0.9285714285714286
script-ch30.rpy,Monika,Youre not still hung up over it right?,"['youre', 'still', 'hung', 'right', '?']",8,0.2857142857142857,0.5357142857142857,1.0
script-ch30.rpy,Monika,...Oh my gosh I cant believe I just said that.,"['...', 'oh', 'gosh', 'cant', 'believe', 'said']",10,0.0,0.0,0.9
script-ch30.rpy,Monika,That pun was completely unintentional I swear!,"['pun', 'completely', 'unintentional', 'swear', '!']",7,0.125,0.4,1.0
script-ch30.rpy,Monika,But anyway...,"['anyway', '...']",2,0.0,0.0,1.0
script-ch30.rpy,Monika,I know how much you cared about her so it only feels right for me to share her last moments with you.,"['know', 'much', 'cared', 'feels', 'right', 'share', 'last', 'moments']",22,0.12142857142857143,0.4505952380952381,0.9090909090909091
script-ch30.rpy,Monika,You know how Sayori is really clumsy?,"['know', 'sayori', 'really', 'clumsy', '?']",7,-0.3,0.4,1.0
script-ch30.rpy,Monika,Well she kind of messed up the whole hanging thing...,"['well', 'kind', 'messed', 'whole', 'hanging', 'thing', '...']",10,0.4,0.65,1.0
script-ch30.rpy,Monika,Youre supposed to jump from high enough that the rope snaps your neck making it quick and painless.,"['youre', 'supposed', 'jump', 'high', 'enough', 'rope', 'snaps', 'neck', 'making', 'quick', 'painless']",18,0.16444444444444442,0.5133333333333333,1.0
script-ch30.rpy,Monika,But she just used a chair meaning she kind of just left herself to slowly asphyxiate.,"['used', 'chair', 'meaning', 'kind', 'left', 'slowly', 'asphyxiate']",16,0.09999999999999998,0.43333333333333335,0.875
script-ch30.rpy,Monika,But a few seconds in she must have changed her mind or something...,"['seconds', 'must', 'changed', 'mind', 'something', '...']",13,-0.2,0.1,1.0
script-ch30.rpy,Monika,Because she started clawing at the rope trying to free herself.,"['started', 'clawing', 'rope', 'trying', 'free']",11,0.4,0.8,1.0
script-ch30.rpy,Monika,She must have kept at it all the way until she lost consciousness.,"['must', 'kept', 'way', 'lost', 'consciousness']",13,0.0,0.0,0.9230769230769231
script-ch30.rpy,Monika,Thats why her fingertips were all bloody anyway.,"['thats', 'fingertips', 'bloody', 'anyway']",8,-0.8,0.9,1.0
script-ch30.rpy,Monika,Come to think of it it was probably less changing her mind and more just her survival instincts kicking in.,"['come', 'think', 'probably', 'less', 'changing', 'mind', 'survival', 'instincts', 'kicking']",20,0.16666666666666669,0.2833333333333333,0.9
script-ch30.rpy,Monika,So you cant really fault her for that.,"['cant', 'really', 'fault']",8,0.2,0.2,1.0
script-ch30.rpy,Monika,Its easier to think that she probably wouldnt have changed her mind anyway right?,"['easier', 'think', 'probably', 'wouldnt', 'changed', 'mind', 'anyway', 'right', '?']",14,0.2857142857142857,0.5357142857142857,1.0
script-ch30.rpy,Monika,Its not healthy to think about the things you could have done differently.,"['healthy', 'think', 'things', 'could', 'done', 'differently']",13,-0.125,0.55,1.0
script-ch30.rpy,Monika,So just remember that even though you could have saved her its technically not your fault she killed herself.,"['remember', 'even', 'though', 'could', 'saved', 'technically', 'fault', 'killed']",19,-0.1,0.05,1.0
script-ch30.rpy,Monika,I may have exacerbated it a little bit but Sayori was already mentally ill.,"['may', 'exacerbated', 'little', 'bit', 'sayori', 'already', 'mentally', 'ill']",14,-0.34375,0.75,1.0
script-ch30.rpy,Monika,Still though...,"['still', 'though', '...']",2,0.0,0.0,1.0
script-ch30.rpy,Monika,I wonder how things would be if you and I just started dating from the get-go?,"['wonder', 'things', 'would', 'started', 'dating', 'get-go', '?']",17,0.0,0.0,0.9375
script-ch30.rpy,Monika,I guess wed all still be in the clubroom writing poems and having fun together.,"['guess', 'wed', 'still', 'clubroom', 'writing', 'poems', 'fun', 'together']",15,0.3,0.2,1.0
script-ch30.rpy,Monika,But whats the point when none of it is even real?,"['whats', 'point', 'none', 'even', 'real', '?']",11,0.2,0.30000000000000004,1.0
script-ch30.rpy,Monika,I mean its the same ending either way right?,"['mean', 'ending', 'either', 'way', 'right', '?']",9,-0.008928571428571433,0.44940476190476186,1.0
script-ch30.rpy,Monika,The two of us happily together...,"['two', 'us', 'happily', 'together', '...']",6,0.8,1.0,1.0
script-ch30.rpy,Monika,Theres no reason to ask for any more than that.,"['theres', 'reason', 'ask']",10,0.5,0.5,1.0
script-ch30.rpy,Monika,I was just pointlessly musing - Im really as happy as I could be right now.,"['pointlessly', 'musing', '-', 'im', 'really', 'happy', 'could', 'right']",15,0.2785714285714286,0.6785714285714285,0.8
script-ch30.rpy,Monika,By the way theres something thats been bothering me...,"['way', 'theres', 'something', 'thats', 'bothering', '...']",9,0.0,0.0,1.0
script-ch30.rpy,Monika,You know how this takes place in Japan?,"['know', 'takes', 'place', 'japan', '?']",8,0.0,0.0,1.0
script-ch30.rpy,Monika,Well...I assume you knew that right?,"['well', '...', 'assume', 'knew', 'right', '?']",7,0.2857142857142857,0.5357142857142857,1.0
script-ch30.rpy,Monika,Or at least decided it probably does?,"['least', 'decided', 'probably', '?']",7,-0.3,0.4,1.0
script-ch30.rpy,Monika,I dont think youre actually told at any point where this takes place...,"['dont', 'think', 'youre', 'actually', 'told', 'point', 'takes', 'place', '...']",13,0.0,0.1,1.0
script-ch30.rpy,Monika,Is this even really Japan?,"['even', 'really', 'japan', '?']",5,0.2,0.2,1.0
script-ch30.rpy,Monika,I mean arent the classrooms and stuff kind of weird for a Japanese school?,"['mean', 'arent', 'classrooms', 'stuff', 'kind', 'weird', 'japanese', 'school', '?']",14,-0.053125000000000006,0.646875,1.0
script-ch30.rpy,Monika,Not to mention everything is in English...,"['mention', 'everything', 'english', '...']",7,0.0,0.0,1.0
script-ch30.rpy,Monika,It feels like everything is just there because it needs to be and the actual setting is an afterthought.,"['feels', 'like', 'everything', 'needs', 'actual', 'setting', 'afterthought']",19,0.0,0.1,0.8421052631578947
script-ch30.rpy,Monika,Its kind of giving me an identity crisis.,"['kind', 'giving', 'identity', 'crisis']",8,0.6,0.9,1.0
script-ch30.rpy,Monika,All my memories are really hazy...,"['memories', 'really', 'hazy', '...']",6,0.2,0.2,1.0
script-ch30.rpy,Monika,I feel like Im at home but have no idea where home is in the first place.,"['feel', 'like', 'im', 'home', 'idea', 'home', 'first', 'place']",17,0.25,0.3333333333333333,0.9411764705882353
script-ch30.rpy,Monika,I dont know how to describe it any better...,"['dont', 'know', 'describe', 'better', '...']",9,0.5,0.5,1.0
script-ch30.rpy,Monika,Imagine looking out your window but instead of your usual yard youre in some completely unknown place.,"['imagine', 'looking', 'window', 'instead', 'usual', 'yard', 'youre', 'completely', 'unknown', 'place']",17,-0.175,0.425,0.9411764705882353
script-ch30.rpy,Monika,Would you still feel like you were home?,"['would', 'still', 'feel', 'like', 'home', '?']",8,0.0,0.0,0.875
script-ch30.rpy,Monika,Would you want to go outside?,"['would', 'want', 'go', 'outside', '?']",6,0.0,0.05,1.0
script-ch30.rpy,Monika,I mean...I guess if we never leave this room it doesnt really matter anyway.,"['mean', '...', 'guess', 'never', 'leave', 'room', 'doesnt', 'really', 'matter', 'anyway']",15,0.2,0.2,1.0
script-ch30.rpy,Monika,As long as were alone and safe together this really is our home.,"['long', 'alone', 'safe', 'together', 'really', 'home']",13,0.21666666666666667,0.3666666666666667,0.8461538461538461
script-ch30.rpy,Monika,And we can still watch the pretty sunsets night after night.,"['still', 'watch', 'pretty', 'sunsets', 'night', 'night']",11,0.25,1.0,0.9090909090909091
script-ch30.rpy,Monika,You know high school is a really turbulent time in a lot of peoples lives.,"['know', 'high', 'school', 'really', 'turbulent', 'time', 'lot', 'peoples', 'lives']",15,0.18,0.37,0.9333333333333333
script-ch30.rpy,Monika,People can get really passionate and dramatic.,"['people', 'get', 'really', 'passionate', 'dramatic']",7,-0.24166666666666664,0.7250000000000001,1.0
script-ch30.rpy,Monika,And others have aching hearts and seek attention on social media...,"['others', 'aching', 'hearts', 'seek', 'attention', 'social', 'media', '...']",11,0.03333333333333333,0.06666666666666667,0.9090909090909091
script-ch30.rpy,Monika,But all of the social pressure and hormones can lead to a dark time in peoples lives.,"['social', 'pressure', 'hormones', 'lead', 'dark', 'time', 'peoples', 'lives']",17,-0.058333333333333334,0.23333333333333334,1.0
script-ch30.rpy,Monika,Everyone has a story.,"['everyone', 'story']",4,0.0,0.0,1.0
script-ch30.rpy,Monika,You may not know what someone is really feeling on the inside.,"['may', 'know', 'someone', 'really', 'feeling', 'inside']",12,0.2,0.2,1.0
script-ch30.rpy,Monika,Many people who are depressed wont even bother telling the world about it.,"['many', 'people', 'depressed', 'wont', 'even', 'bother', 'telling', 'world']",13,0.5,0.5,1.0
script-ch30.rpy,Monika,They dont want attention because theyve already given up on the inside.,"['dont', 'want', 'attention', 'theyve', 'already', 'given', 'inside']",12,0.0,0.0,1.0
script-ch30.rpy,Monika,Their feeling of worthlessness is so overwhelming that they dont even want people to tell them otherwise.,"['feeling', 'worthlessness', 'overwhelming', 'dont', 'even', 'want', 'people', 'tell', 'otherwise']",17,0.5,1.0,1.0
script-ch30.rpy,Monika,Depression comes in many forms but that is one of them.,"['depression', 'comes', 'many', 'forms', 'one']",11,0.5,0.5,1.0
script-ch30.rpy,Monika,Just if you think you know someone struggling with depression...,"['think', 'know', 'someone', 'struggling', 'depression', '...']",10,0.0,0.0,0.9
script-ch30.rpy,Monika,You can help just by treating them like theyre a good friend.,"['help', 'treating', 'like', 'theyre', 'good', 'friend']",12,0.7,0.6000000000000001,1.0
script-ch30.rpy,Monika,Spend time with them even if they dont feel like doing much.,"['spend', 'time', 'even', 'dont', 'feel', 'like', 'much']",12,0.2,0.2,1.0
script-ch30.rpy,Monika,And remind them that they always have something to look forward to.,"['remind', 'always', 'something', 'look', 'forward']",12,0.0,0.0,0.9166666666666666
script-ch30.rpy,Monika,Making plans in advance letting them borrow something or even just saying See you at school tomorrow...,"['making', 'plans', 'advance', 'letting', 'borrow', 'something', 'even', 'saying', 'see', 'school', 'tomorrow', '...']",17,0.0,0.0,1.0
script-ch30.rpy,Monika,All of those things can help your friend make it to the next day.,"['things', 'help', 'friend', 'make', 'next', 'day']",14,0.0,0.0,1.0
script-ch30.rpy,Monika,I hope being friends with Sayori has given you some perspective on the true face of depression.,"['hope', 'friends', 'sayori', 'given', 'perspective', 'true', 'face', 'depression']",17,0.35,0.65,1.0
script-ch30.rpy,Monika,Yeah shes gone now...,"['yeah', 'shes', 'gone', '...']",4,0.0,0.0,1.0
script-ch30.rpy,Monika,But Sayori was never real in the first place.,"['sayori', 'never', 'real', 'first', 'place']",9,0.075,0.31666666666666665,1.0
script-ch30.rpy,Monika,Youre real.,"['youre', 'real']",2,0.2,0.30000000000000004,1.0
script-ch30.rpy,Monika,Your friends are real.,"['friends', 'real']",4,0.2,0.30000000000000004,1.0
script-ch30.rpy,Monika,And just by being a good person you can save someones life.,"['good', 'person', 'save', 'someones', 'life']",12,0.7,0.6000000000000001,1.0
